ACCESS,AU,PROJ,SID,START,STOP,ACTIVE,NWELLS,ACWELLS
496, 8, 50, 3933, 1997, 0, 1, 1, 1
497, 8, 50, 3933, 1982, 0, 1, 1, 1
498, 21, 50, 3933, 0, 0, 0, 0, 0
499, 21, 50, 8123, 1998, 0, 1, 1, 1
500, 8, 50, 8123, 1986, 0, 1, 1, 1
501, 8, 50, 8123, 2002, 0, 1, 1, 1
502, 8, 50, 8123, 2002, 0, 1, 1, 1
503, 8, 50, 8123, 1987, 0, 1, 1, 1
504, 21, 50, 8123, 1998, 0, 1, 1, 1
505, 8, 50, 7285, 2003, 0, 1, 1, 1
506, 21, 50, 7285, 1998, 0, 1, 1, 1
507, 8, 50, 7285, 1987, 0, 1, 1, 1
508, 8, 50, 7285, 2006, 0, 1, 1, 1
509, 8, 50, 7285, 1989, 0, 1, 2, 1
510, 8, 50, 10613, 1982, 0, 1, 1, 1
511, 8, 50, 10613, 1997, 0, 1, 3, 3
512, 21, 50, 10613, 1998, 0, 1, 1, 1
513, 8, 50, 10613, 1996, 0, 1, 1, 1
514, 21, 50, 8949, 1998, 0, 1, 1, 1
515, 8, 50, 8949, 1996, 0, 1, 1, 1
516, 21, 50, 8949, 1999, 0, 1, 1, 1
517, 21, 50, 8949, 0, 0, 0, 0, 0
518, 8, 50, 8949, 1992, 0, 1, 1, 1
519, 21, 50, 10613, 1998, 0, 1, 1, 1
520, 21, 50, 8949, 1998, 0, 1, 1, 1
521, 8, 50, 8949, 1981, 0, 1, 1, 1
522, 21, 50, 10613, 1998, 1998, 0, 0, 0
523, 8, 50, 10613, 1997, 0, 1, 1, 1
524, 8, 50, 8949, 1992, 0, 1, 1, 1
525, 8, 50, 8949, 1996, 0, 1, 1, 1
526, 21, 50, 8949, 0, 0, 0, 0, 0
527, 8, 50, 8949, 1997, 0, 1, 1, 1
528, 8, 50, 8949, 1981, 0, 1, 1, 1
529, 21, 50, 8949, 1996, 0, 1, 2, 1
530, 8, 50, 19660, 1996, 0, 1, 1, 1
531, 8, 50, 19660, 1982, 0, 1, 1, 1
532, 8, 50, 14780, 1984, 0, 1, 1, 1
533, 21, 50, 14780, 0, 0, 0, 0, 0
534, 8, 50, 13959, 1996, 0, 1, 1, 1
535, 8, 50, 13959, 1992, 0, 1, 1, 1
536, 21, 50, 13959, 0, 0, 0, 0, 0
537, 8, 50, 13959, 1983, 2014, 0, 1, 0
538, 8, 50, 13959, 1996, 0, 1, 1, 1
539, 8, 50, 13116, 1993, 0, 1, 1, 1
540, 8, 50, 13116, 1992, 0, 1, 1, 1
541, 8, 50, 13959, 1993, 0, 1, 1, 1
542, 21, 50, 13959, 1992, 0, 1, 2, 1
543, 21, 50, 13959, 1996, 0, 1, 2, 1
544, 8, 50, 13116, 1992, 0, 1, 1, 1
545, 21, 50, 13116, 1998, 0, 1, 1, 1
546, 21, 50, 18022, 1998, 0, 1, 1, 1
547, 8, 50, 10613, 1997, 0, 1, 1, 1
548, 8, 50, 18022, 2006, 2012, 0, 1, 0
549, 8, 50, 10613, 1981, 0, 1, 1, 1
550, 21, 50, 13959, 0, 0, 0, 0, 0
551, 8, 50, 13959, 1992, 0, 1, 1, 1
552, 21, 50, 3933, 0, 0, 0, 0, 0
553, 21, 50, 20465, 1962, 1962, 0, 1, 0
554, 21, 50, 30439, 1997, 1997, 0, 1, 0
555, 8, 50, 30886, 2005, 2005, 0, 1, 0
556, 8, 50, 30886, 1997, 2009, 0, 1, 0
557, 21, 50, 18828, 0, 0, 0, 0, 0
558, 8, 50, 9750, 1957, 2009, 0, 1, 0
559, 8, 50, 2203, 1958, 1958, 0, 1, 0
560, 21, 50, 2203, 0, 0, 0, 0, 0
561, 8, 50, 8081, 1988, 2010, 0, 1, 0
562, 8, 50, 8081, 1992, 0, 1, 1, 1
563, 21, 50, 7243, 1992, 1992, 0, 1, 0
564, 21, 50, 8907, 1989, 1989, 0, 1, 0
565, 21, 50, 10571, 1998, 0, 1, 1, 1
566, 21, 50, 10571, 0, 0, 0, 0, 0
567, 8, 50, 10571, 1979, 0, 1, 1, 1
568, 21, 50, 6402, 1998, 0, 1, 1, 1
569, 8, 50, 11398, 2008, 0, 1, 1, 1
570, 8, 50, 11398, 1996, 2012, 0, 1, 0
571, 8, 50, 11398, 1989, 0, 1, 1, 1
572, 8, 50, 11398, 2007, 0, 1, 1, 1
573, 8, 50, 6402, 1990, 0, 1, 1, 1
574, 8, 50, 6402, 1978, 1986, 0, 1, 0
575, 8, 50, 12238, 2007, 0, 1, 1, 1
576, 8, 50, 11398, 1991, 0, 1, 1, 1
577, 8, 50, 11398, 2007, 0, 1, 1, 1
578, 21, 50, 11398, 1997, 0, 1, 1, 1
579, 8, 50, 10571, 1997, 0, 1, 1, 1
580, 8, 50, 17980, 1979, 1997, 0, 1, 0
581, 8, 50, 17167, 1987, 1996, 0, 1, 0
582, 8, 50, 17167, 2008, 0, 1, 1, 1
583, 8, 50, 17167, 1997, 0, 1, 1, 1
584, 21, 50, 17167, 1998, 0, 1, 1, 1
585, 21, 50, 22031, 1998, 0, 1, 1, 1
586, 21, 50, 22844, 0, 0, 0, 0, 0
587, 21, 50, 22031, 1999, 0, 1, 1, 1
588, 21, 24, 26933, 1998, 1998, 0, 1, 0
589, 8, 50, 25351, 2007, 0, 1, 1, 1
590, 21, 50, 25351, 1964, 1964, 0, 1, 0
591, 21, 50, 18868, 1974, 1974, 0, 1, 0
592, 8, 50, 18868, 1989, 0, 1, 1, 1
593, 21, 50, 18868, 1985, 1991, 0, 1, 0
594, 8, 50, 18868, 1988, 0, 1, 1, 1
595, 21, 50, 9790, 1963, 1963, 0, 1, 0
596, 8, 50, 29510, 1988, 1990, 0, 1, 0
597, 21, 50, 29510, 1974, 1974, 0, 1, 0
598, 8, 50, 1406, 1983, 0, 1, 1, 1
599, 8, 50, 1406, 1994, 0, 1, 1, 1
600, 8, 50, 2243, 1983, 0, 1, 1, 1
601, 8, 50, 4773, 1979, 2010, 0, 1, 0
602, 8, 50, 6444, 1983, 0, 1, 1, 1
603, 8, 50, 6444, 1983, 2010, 0, 1, 0
604, 21, 50, 11441, 1964, 1964, 0, 1, 0
605, 8, 50, 11441, 1983, 1997, 0, 1, 0
606, 21, 50, 5614, 1994, 0, 1, 1, 1
607, 8, 50, 12281, 1983, 0, 1, 1, 1
608, 21, 50, 12281, 0, 0, 0, 0, 0
609, 8, 50, 12281, 2002, 0, 1, 1, 1
610, 21, 50, 12281, 1977, 1977, 0, 1, 0
611, 8, 50, 13115, 1983, 0, 1, 1, 1
612, 8, 50, 15594, 2005, 0, 1, 1, 1
613, 8, 50, 13115, 2005, 0, 1, 1, 1
614, 8, 50, 12281, 2002, 0, 1, 1, 1
615, 21, 50, 12281, 2002, 0, 1, 1, 1
616, 21, 50, 16402, 1998, 0, 1, 1, 1
617, 8, 50, 12281, 1983, 0, 1, 1, 1
618, 21, 50, 12281, 0, 0, 0, 0, 0
619, 8, 50, 12281, 2002, 0, 1, 1, 1
620, 21, 50, 11441, 1998, 0, 1, 1, 1
621, 8, 50, 17210, 1983, 0, 1, 1, 1
622, 8, 50, 11441, 2002, 0, 1, 1, 1
623, 8, 50, 11441, 2002, 0, 1, 1, 1
624, 8, 50, 11441, 1983, 2013, 0, 1, 0
625, 8, 50, 11441, 2002, 0, 1, 1, 1
626, 21, 50, 11441, 1997, 0, 1, 1, 1
627, 21, 50, 11441, 0, 0, 0, 0, 0
628, 8, 50, 10613, 1992, 0, 1, 1, 1
629, 8, 50, 18022, 2006, 2012, 0, 1, 0
630, 8, 50, 18868, 1988, 0, 1, 1, 1
631, 19, 50, 9750, 1975, 1983, 0, 1, 0
632, 21, 50, 9750, 1979, 1979, 0, 1, 0
633, 21, 50, 532, 1964, 1964, 0, 1, 0
634, 21, 50, 30662, 1974, 0, 1, 2, 1
635, 21, 50, 30705, 0, 0, 0, 0, 0
636, 21, 50, 30705, 0, 0, 0, 0, 0
637, 21, 50, 30705, 0, 0, 0, 0, 0
638, 19, 50, 30705, 1974, 2010, 0, 1, 0
639, 8, 50, 2203, 1975, 2010, 0, 1, 0
640, 19, 50, 2203, 1975, 2010, 0, 1, 0
641, 21, 50, 30558, 1949, 1950, 0, 1, 0
642, 19, 50, 4733, 1975, 1983, 0, 1, 0
643, 21, 50, 4733, 1964, 1964, 0, 1, 0
644, 8, 50, 14780, 1993, 0, 1, 1, 1
645, 8, 50, 14780, 1992, 0, 1, 1, 1
646, 8, 50, 14780, 1992, 0, 1, 1, 1
647, 8, 50, 14780, 1992, 0, 1, 1, 1
648, 8, 50, 19660, 1991, 0, 1, 1, 1
649, 21, 50, 19660, 1997, 0, 1, 1, 1
650, 21, 50, 19660, 1998, 0, 1, 1, 1
651, 8, 50, 19660, 1992, 0, 1, 1, 1
652, 8, 50, 18022, 2006, 2012, 0, 1, 0
653, 8, 50, 18022, 1998, 0, 1, 1, 1
654, 8, 50, 18022, 1983, 0, 1, 1, 1
655, 8, 50, 21270, 1992, 0, 1, 1, 1
656, 8, 50, 20463, 1990, 2010, 0, 1, 0
657, 8, 50, 20463, 1993, 2003, 0, 1, 0
658, 8, 50, 24506, 1993, 0, 1, 1, 1
659, 8, 50, 14780, 1992, 0, 1, 2, 1
660, 8, 50, 24506, 1993, 0, 1, 1, 1
661, 8, 50, 20463, 1993, 0, 1, 1, 1
662, 8, 50, 20463, 1995, 0, 1, 1, 1
663, 8, 50, 21270, 1990, 2011, 0, 1, 0
664, 8, 50, 21270, 1996, 0, 1, 1, 1
665, 8, 50, 21270, 1984, 2012, 0, 1, 0
666, 21, 50, 21270, 0, 0, 0, 0, 0
667, 8, 50, 21270, 1993, 0, 1, 1, 1
668, 21, 50, 530, 1997, 0, 1, 1, 1
669, 21, 50, 530, 1981, 1981, 0, 1, 0
670, 8, 50, 530, 1992, 2010, 0, 1, 0
671, 21, 50, 3045, 1980, 1980, 0, 1, 0
672, 21, 50, 3045, 1986, 1996, 0, 1, 0
673, 8, 50, 3890, 1989, 1992, 0, 1, 0
674, 8, 50, 19703, 2007, 0, 1, 1, 1
675, 8, 10, 4816, 1978, 2010, 0, 1, 0
676, 21, 10, 3130, 2001, 2010, 0, 0, 0
677, 19, 20, 28719, 1983, 0, 1, 1, 1
678, 19, 20, 7327, 1983, 0, 1, 1, 1
679, 8, 50, 8165, 1976, 2007, 0, 1, 0
680, 8, 10, 3976, 1991, 0, 1, 1, 1
681, 21, 10, 3976, 1969, 1969, 0, 1, 0
682, 21, 10, 4816, 1961, 1961, 0, 1, 0
683, 8, 10, 4816, 0, 0, 0, 0, 0
684, 21, 10, 4816, 0, 0, 0, 0, 0
685, 8, 10, 4816, 1992, 0, 1, 1, 1
686, 21, 50, 13158, 1964, 0, 1, 4, 3
687, 21, 50, 13158, 1998, 0, 1, 1, 1
688, 8, 10, 3976, 1989, 0, 1, 1, 1
689, 21, 10, 3976, 0, 0, 0, 0, 0
690, 8, 10, 4816, 0, 0, 0, 1, 0
691, 8, 50, 14002, 1975, 0, 1, 1, 1
692, 8, 50, 8165, 1980, 2010, 0, 1, 0
693, 8, 50, 14002, 1996, 0, 1, 1, 1
694, 8, 50, 8992, 1992, 0, 1, 1, 1
695, 8, 10, 3976, 1978, 2007, 0, 1, 0
696, 21, 50, 14002, 0, 0, 0, 0, 0
697, 8, 50, 10655, 1988, 2010, 0, 1, 0
698, 8, 50, 10655, 1989, 1999, 0, 1, 0
699, 21, 50, 10655, 1989, 1989, 0, 1, 0
700, 8, 50, 10655, 1988, 2010, 0, 1, 0
701, 8, 50, 18065, 2007, 0, 1, 1, 1
702, 8, 50, 18065, 1988, 0, 1, 1, 1
703, 8, 50, 18065, 2007, 0, 1, 1, 1
704, 8, 50, 19703, 2007, 0, 1, 1, 1
705, 8, 50, 19703, 2007, 0, 1, 1, 1
706, 8, 50, 19703, 1988, 0, 1, 1, 1
707, 21, 50, 19703, 1964, 0, 1, 3, 2
708, 8, 50, 19703, 2007, 0, 1, 2, 2
709, 8, 50, 14823, 1975, 0, 1, 1, 1
710, 21, 50, 14002, 1998, 0, 1, 1, 1
711, 8, 50, 14002, 1980, 0, 1, 3, 3
712, 21, 50, 14002, 1966, 0, 1, 2, 1
713, 8, 50, 13158, 2004, 0, 1, 2, 2
714, 8, 50, 13158, 1996, 0, 1, 1, 1
715, 21, 50, 13158, 1974, 2010, 0, 0, 0
716, 8, 50, 14823, 1994, 0, 1, 1, 1
717, 8, 50, 14823, 1992, 0, 1, 1, 1
718, 8, 50, 14823, 1981, 0, 1, 1, 1
719, 8, 50, 15637, 1957, 2014, 0, 1, 0
720, 8, 50, 23743, 1975, 2011, 0, 0, 0
721, 8, 50, 23743, 2006, 0, 1, 1, 1
722, 8, 50, 24548, 1985, 2014, 0, 1, 0
723, 8, 50, 24548, 1979, 0, 1, 1, 1
724, 8, 50, 24548, 1994, 0, 1, 1, 1
725, 21, 50, 24548, 0, 0, 0, 0, 0
726, 21, 50, 24548, 0, 0, 0, 0, 0
727, 8, 50, 24548, 1974, 0, 1, 1, 1
728, 8, 50, 14823, 1994, 0, 1, 1, 1
729, 8, 50, 19703, 1994, 0, 1, 1, 1
730, 21, 50, 20505, 0, 0, 0, 0, 0
731, 21, 50, 20505, 1998, 0, 1, 1, 1
732, 8, 50, 20505, 1992, 2014, 0, 1, 0
733, 21, 50, 20505, 0, 0, 0, 0, 0
734, 8, 50, 20505, 1994, 0, 1, 1, 1
735, 21, 50, 20505, 0, 0, 0, 0, 0
736, 8, 50, 20505, 1980, 2012, 0, 1, 0
737, 21, 50, 20505, 0, 0, 0, 0, 0
738, 21, 50, 20505, 1999, 0, 1, 1, 1
739, 21, 50, 24548, 0, 0, 0, 0, 0
740, 8, 50, 24548, 1992, 0, 1, 1, 1
741, 8, 50, 20505, 1992, 2012, 0, 1, 0
742, 21, 50, 24548, 1998, 0, 1, 1, 1
743, 21, 50, 24548, 0, 0, 0, 0, 0
744, 8, 50, 24548, 1999, 0, 1, 1, 1
745, 8, 50, 24548, 1977, 0, 1, 1, 1
746, 8, 50, 23743, 1997, 0, 1, 1, 1
747, 8, 50, 21313, 1981, 2000, 0, 1, 0
748, 8, 50, 19703, 1987, 2012, 0, 1, 0
749, 8, 50, 18065, 2007, 0, 1, 2, 2
750, 21, 50, 18065, 1981, 1981, 0, 1, 0
751, 21, 50, 8992, 1969, 0, 1, 2, 1
752, 8, 50, 14002, 1966, 0, 1, 1, 1
753, 12, 50, 26148, 1956, 1956, 0, 1, 0
754, 21, 50, 30559, 1956, 1957, 0, 1, 0
755, 21, 50, 20466, 1931, 1940, 0, 1, 0
756, 8, 50, 17210, 1994, 0, 1, 1, 1
757, 21, 50, 17210, 1997, 0, 1, 1, 1
758, 8, 50, 16402, 1994, 0, 1, 1, 1
759, 8, 50, 16402, 2002, 0, 1, 1, 1
760, 8, 50, 16402, 1983, 0, 1, 1, 1
761, 8, 50, 16402, 1981, 0, 1, 1, 1
762, 8, 50, 16402, 2010, 2010, 0, 1, 0
763, 21, 50, 16402, 1997, 0, 1, 1, 1
764, 21, 50, 16402, 1998, 0, 1, 1, 1
765, 21, 50, 16402, 0, 0, 0, 0, 0
766, 8, 50, 15594, 2002, 2013, 0, 1, 0
767, 8, 50, 15594, 2005, 2010, 0, 1, 0
768, 21, 50, 15594, 1998, 0, 1, 1, 1
769, 8, 50, 16402, 2005, 0, 1, 1, 1
770, 8, 50, 16402, 1994, 0, 1, 1, 1
771, 8, 50, 16402, 2005, 0, 1, 1, 1
772, 21, 50, 17210, 2000, 0, 1, 1, 1
773, 8, 50, 17210, 2005, 2014, 0, 1, 0
774, 21, 50, 17210, 0, 0, 0, 0, 0
775, 8, 50, 17210, 1994, 0, 1, 1, 1
776, 21, 50, 17210, 0, 0, 0, 0, 0
777, 8, 50, 17210, 1983, 0, 1, 1, 1
778, 21, 50, 22079, 1998, 0, 1, 1, 1
779, 8, 50, 22079, 1993, 0, 1, 1, 1
780, 8, 50, 22079, 1989, 0, 1, 1, 1
781, 8, 50, 22892, 1994, 0, 1, 1, 1
782, 8, 50, 22079, 1997, 0, 1, 1, 1
783, 8, 50, 22079, 1993, 0, 1, 1, 1
784, 8, 50, 22892, 1992, 0, 1, 1, 1
785, 21, 50, 26144, 1997, 0, 1, 1, 1
786, 8, 50, 22079, 1997, 0, 1, 1, 1
787, 8, 50, 22892, 1980, 2003, 0, 1, 0
788, 8, 50, 22892, 1997, 0, 1, 1, 1
789, 8, 50, 23701, 1993, 0, 1, 1, 1
790, 8, 50, 22892, 1992, 2014, 0, 1, 0
791, 8, 50, 23701, 1997, 0, 1, 1, 1
792, 8, 50, 23701, 1993, 0, 1, 1, 1
793, 8, 50, 23701, 1997, 0, 1, 1, 1
794, 21, 50, 25308, 1998, 0, 1, 1, 1
795, 8, 50, 25308, 1996, 0, 1, 1, 1
796, 8, 50, 25308, 1992, 0, 1, 1, 1
797, 8, 50, 25308, 1990, 0, 1, 1, 1
798, 21, 50, 25308, 0, 0, 0, 0, 0
799, 8, 50, 26144, 1991, 0, 1, 1, 1
800, 8, 50, 26144, 2006, 0, 1, 1, 1
801, 8, 50, 26144, 1991, 0, 1, 1, 1
802, 21, 50, 26144, 0, 0, 0, 0, 0
803, 8, 50, 26975, 2008, 0, 1, 1, 1
804, 8, 50, 26975, 1995, 0, 1, 1, 1
805, 8, 50, 22079, 1997, 0, 1, 1, 1
806, 8, 50, 26975, 1996, 0, 1, 1, 1
807, 21, 50, 26975, 1996, 0, 1, 1, 1
808, 21, 50, 26975, 1996, 1996, 0, 1, 0
809, 8, 50, 26144, 1992, 0, 1, 1, 1
810, 8, 50, 26144, 1977, 2013, 0, 1, 0
811, 8, 50, 28636, 1989, 0, 1, 1, 1
812, 8, 50, 29467, 1990, 0, 1, 2, 2
813, 8, 50, 28636, 1992, 0, 1, 1, 1
814, 8, 50, 25308, 1992, 0, 1, 1, 1
815, 8, 50, 25308, 1977, 0, 1, 1, 1
816, 8, 50, 25308, 1991, 2011, 0, 1, 0
817, 8, 50, 25308, 1991, 0, 1, 1, 1
818, 21, 50, 25308, 0, 0, 0, 0, 0
819, 8, 50, 25308, 1987, 2010, 0, 1, 0
820, 8, 50, 29467, 1992, 0, 1, 1, 1
821, 8, 50, 29467, 1986, 0, 1, 2, 1
822, 8, 50, 29467, 1977, 0, 1, 1, 1
823, 21, 50, 29467, 1992, 0, 1, 2, 2
824, 21, 50, 28636, 1961, 1961, 0, 1, 0
825, 21, 50, 7243, 1999, 2010, 0, 1, 0
826, 21, 50, 7243, 1989, 0, 1, 2, 1
827, 8, 50, 6402, 1987, 0, 1, 2, 1
828, 21, 50, 6402, 1997, 2005, 0, 0, 0
829, 8, 50, 6402, 1995, 0, 1, 1, 1
830, 8, 50, 28636, 1988, 0, 1, 1, 1
831, 21, 50, 28636, 1978, 1989, 0, 1, 0
832, 8, 50, 27802, 1989, 1994, 0, 1, 0
833, 8, 50, 8081, 1992, 0, 1, 1, 1
834, 8, 50, 7243, 1992, 0, 1, 1, 1
835, 8, 50, 28636, 1992, 0, 1, 1, 1
836, 8, 50, 27802, 1992, 2010, 0, 1, 0
837, 8, 50, 22079, 1990, 0, 1, 1, 1
838, 8, 50, 21270, 1997, 0, 1, 1, 1
839, 8, 50, 11484, 2007, 0, 1, 1, 1
840, 8, 50, 10655, 2007, 0, 1, 1, 1
841, 19, 50, 29553, 1983, 2010, 0, 1, 0
842, 21, 50, 29553, 1966, 1966, 0, 1, 0
843, 21, 50, 2285, 1964, 1964, 0, 2, 0
844, 21, 50, 5656, 1969, 1969, 0, 1, 0
845, 19, 50, 6484, 1984, 0, 1, 1, 1
846, 8, 50, 6484, 1989, 0, 1, 2, 2
847, 8, 50, 6484, 1988, 0, 1, 1, 1
848, 8, 50, 11484, 1988, 0, 1, 1, 1
849, 8, 50, 11484, 2007, 2012, 0, 1, 0
850, 8, 50, 5656, 1982, 2013, 0, 1, 0
851, 19, 50, 13157, 1983, 1996, 0, 1, 0
852, 21, 50, 13157, 0, 0, 0, 0, 0
853, 21, 50, 12323, 1974, 1974, 0, 1, 0
854, 21, 50, 11484, 1963, 1963, 0, 1, 0
855, 19, 50, 16444, 1982, 2013, 0, 1, 0
856, 19, 50, 17253, 1982, 0, 1, 1, 1
857, 21, 50, 18065, 1980, 1980, 0, 1, 0
858, 21, 50, 23742, 1984, 1991, 0, 1, 0
859, 21, 50, 22122, 1974, 1974, 0, 1, 0
860, 21, 50, 533, 1991, 1991, 0, 1, 0
861, 21, 50, 31008, 1996, 1998, 0, 1, 0
862, 21, 50, 1367, 0, 0, 0, 0, 0
863, 21, 50, 533, 1949, 1949, 0, 1, 0
864, 21, 50, 11400, 1957, 1957, 0, 1, 0
865, 21, 50, 24461, 1993, 1994, 0, 1, 0
866, 21, 50, 11400, 0, 0, 0, 0, 0
867, 21, 50, 9873, 1981, 1981, 0, 1, 0
868, 21, 50, 9873, 1969, 1969, 0, 1, 0
869, 21, 50, 9873, 0, 0, 0, 0, 0
870, 8, 20, 29595, 1982, 2013, 0, 1, 0
871, 21, 20, 28761, 1960, 1960, 0, 1, 0
872, 8, 50, 6526, 1982, 2014, 0, 1, 0
873, 19, 20, 7369, 1984, 0, 1, 1, 1
874, 19, 50, 6526, 1986, 1999, 0, 1, 0
875, 19, 50, 11526, 1985, 0, 1, 1, 1
876, 8, 50, 11526, 1985, 0, 1, 1, 1
877, 8, 50, 6526, 1985, 0, 1, 1, 1
878, 8, 50, 5697, 1979, 0, 1, 1, 1
879, 21, 50, 12364, 1965, 1965, 0, 1, 0
880, 21, 50, 13199, 1977, 1977, 0, 1, 0
881, 21, 50, 22203, 1962, 1962, 0, 1, 0
882, 21, 50, 24629, 1965, 1965, 0, 1, 0
883, 21, 20, 20584, 1969, 1969, 0, 1, 0
884, 21, 20, 20584, 0, 0, 0, 0, 0
885, 19, 20, 20584, 1988, 0, 1, 1, 1
886, 8, 20, 20584, 1989, 0, 1, 1, 1
887, 21, 50, 24629, 1964, 1964, 0, 1, 0
888, 21, 50, 24629, 1984, 2014, 0, 2, 0
889, 19, 50, 23824, 1984, 0, 1, 1, 1
890, 19, 50, 9874, 1982, 0, 1, 1, 1
891, 21, 50, 24629, 1984, 2010, 0, 1, 0
892, 21, 50, 24629, 1982, 0, 1, 1, 1
893, 19, 20, 20584, 1981, 0, 1, 1, 1
894, 19, 20, 20584, 1985, 0, 1, 1, 1
895, 8, 20, 21396, 1983, 0, 1, 1, 1
896, 8, 20, 26271, 1979, 0, 1, 1, 1
897, 8, 20, 27101, 1989, 0, 1, 1, 1
898, 19, 20, 27101, 1983, 0, 1, 1, 1
899, 19, 20, 656, 1983, 2013, 0, 1, 0
900, 19, 20, 656, 1989, 0, 1, 1, 1
901, 21, 20, 656, 0, 0, 0, 0, 0
902, 8, 20, 656, 1960, 0, 1, 2, 1
903, 19, 20, 656, 1981, 2013, 0, 1, 0
904, 19, 20, 27101, 1983, 0, 1, 1, 1
905, 19, 20, 27101, 1980, 2013, 0, 1, 0
906, 19, 20, 28761, 1980, 0, 1, 1, 1
907, 21, 20, 28761, 1969, 1969, 0, 1, 0
908, 19, 20, 27927, 1982, 0, 1, 1, 1
909, 21, 20, 27927, 1964, 1964, 0, 1, 0
910, 19, 20, 27927, 1984, 0, 1, 1, 1
911, 8, 20, 3171, 1983, 0, 1, 1, 1
912, 19, 20, 3171, 1983, 0, 1, 1, 1
913, 19, 20, 3171, 1996, 0, 1, 1, 1
914, 8, 20, 3171, 1992, 0, 1, 1, 1
915, 21, 20, 3171, 1997, 2010, 0, 0, 0
916, 19, 20, 27927, 1983, 2010, 0, 1, 0
917, 19, 50, 4857, 1983, 2012, 0, 1, 0
918, 19, 20, 4016, 1984, 0, 1, 1, 1
919, 21, 20, 4016, 0, 0, 0, 0, 0
920, 19, 20, 4016, 1984, 0, 1, 1, 1
921, 8, 20, 4016, 1984, 0, 1, 1, 1
922, 19, 20, 8206, 1983, 2014, 0, 1, 0
923, 19, 20, 27927, 1980, 0, 1, 1, 1
924, 19, 20, 8206, 1983, 2013, 0, 1, 0
925, 19, 20, 7369, 1982, 0, 1, 1, 1
926, 19, 20, 7369, 1980, 2011, 0, 1, 0
927, 19, 20, 28761, 1982, 2014, 0, 1, 0
928, 19, 20, 8206, 1983, 0, 1, 1, 1
929, 8, 20, 7369, 1982, 2013, 0, 1, 0
930, 19, 20, 10697, 1983, 0, 1, 1, 1
931, 21, 20, 10697, 1979, 2010, 0, 0, 0
932, 19, 20, 10697, 1979, 0, 1, 1, 1
933, 19, 20, 9033, 1983, 0, 1, 1, 1
934, 19, 20, 8206, 1983, 2013, 0, 1, 0
935, 8, 20, 14044, 1992, 0, 1, 1, 1
936, 19, 20, 9033, 1978, 0, 1, 1, 1
937, 21, 20, 4016, 0, 0, 0, 0, 0
938, 19, 20, 4016, 2003, 0, 1, 1, 1
939, 19, 50, 4857, 1981, 0, 1, 1, 1
940, 8, 50, 12364, 1982, 2012, 0, 1, 0
941, 21, 50, 13199, 1979, 1979, 0, 1, 0
942, 19, 50, 11526, 1985, 0, 1, 1, 1
943, 21, 50, 11526, 0, 0, 0, 0, 0
944, 8, 50, 11526, 2002, 0, 1, 1, 1
945, 21, 50, 11526, 0, 0, 0, 0, 0
946, 19, 20, 17294, 1980, 2014, 0, 1, 0
947, 21, 20, 17294, 0, 0, 0, 0, 0
948, 19, 20, 17294, 1982, 2010, 0, 1, 0
949, 21, 50, 11526, 1964, 1964, 0, 1, 0
950, 21, 50, 16486, 1975, 1975, 0, 1, 0
951, 19, 20, 17294, 1982, 0, 1, 1, 1
952, 19, 20, 17294, 1982, 0, 1, 1, 1
953, 8, 50, 22165, 1983, 0, 1, 1, 1
954, 19, 20, 22165, 1983, 0, 1, 1, 1
955, 19, 20, 22165, 1994, 2002, 0, 1, 0
956, 21, 20, 21356, 0, 0, 0, 0, 0
957, 19, 50, 25394, 1980, 0, 1, 1, 1
958, 19, 20, 28719, 1983, 0, 1, 1, 1
959, 19, 50, 29553, 1983, 2012, 0, 1, 0
960, 19, 50, 29553, 1983, 2014, 0, 1, 0
961, 21, 50, 2285, 1983, 1996, 0, 1, 0
962, 19, 50, 29553, 1983, 0, 1, 1, 1
963, 21, 50, 25394, 0, 0, 0, 0, 0
964, 21, 50, 25394, 0, 0, 0, 0, 0
965, 21, 50, 22975, 0, 0, 0, 0, 0
966, 21, 50, 13200, 1980, 0, 1, 1, 1
967, 21, 50, 13200, 0, 0, 0, 0, 0
968, 21, 20, 14044, 1969, 1969, 0, 1, 0
969, 19, 20, 14044, 1971, 0, 1, 1, 1
970, 21, 20, 9033, 1999, 0, 1, 1, 1
971, 19, 20, 10697, 1986, 0, 1, 1, 1
972, 21, 20, 10697, 1965, 1965, 0, 1, 0
973, 19, 20, 10697, 1980, 0, 1, 1, 1
974, 21, 20, 9033, 1968, 1968, 0, 1, 0
975, 21, 20, 14866, 1967, 1967, 0, 1, 0
976, 19, 20, 14866, 1971, 2014, 0, 1, 0
977, 21, 20, 14866, 0, 0, 0, 0, 0
978, 8, 20, 14044, 1993, 0, 1, 1, 1
979, 21, 50, 15679, 1972, 0, 1, 1, 1
980, 21, 50, 15679, 0, 0, 0, 0, 0
981, 8, 20, 14866, 1992, 0, 1, 1, 0
982, 19, 20, 19742, 1978, 0, 1, 1, 1
983, 19, 20, 14866, 1972, 0, 1, 1, 1
984, 21, 20, 14866, 0, 0, 0, 0, 0
985, 21, 20, 14866, 0, 0, 0, 0, 0
986, 8, 50, 23786, 1991, 0, 1, 1, 1
987, 21, 50, 15679, 1997, 1997, 0, 1, 0
988, 21, 50, 23786, 1972, 2010, 0, 0, 0
989, 19, 50, 24591, 1972, 2013, 0, 1, 0
990, 21, 20, 20546, 0, 0, 0, 0, 0
